logit,Theta
0.210853365,0.94285548
-0.397940009,-0.67092578
0.210853365,0.32500387
-0.210853365,-0.33508805
0.62838893,0.99034634
0.301029996,1.06230151
-0.397940009,-1.03839431
0.210853365,0.20546798
-0.041392685,-0.51740105
-0.397940009,-0.97273143
-0.041392685,-0.09781999
1.301029996,1.43947652
0.041392685,0.71658025
-0.210853365,-0.21543759
-0.124938737,-1.01465662
0.397940009,0.82234646
-0.124938737,-0.80804963
-0.124938737,0.06659763
0.397940009,0.2025116
0.505149978,1.41571193
-0.505149978,-0.90512646
0.124938737,0.5333107
0.397940009,0.86987434
-0.124938737,-1.10956416
0.210853365,1.56108866
-0.977723605,-2.24098861
0.397940009,0.68103937
0.301029996,1.10539556
-0.124938737,0.32673996
0.041392685,-0.02580765
-0.041392685,-0.8736331
-0.62838893,-1.08443066
0.397940009,1.43326027
-0.397940009,-1.01194123
0.62838893,1.85536846
-0.210853365,-0.81543286
0.77815125,2.20128878
-0.301029996,0.10760672
0.041392685,-0.58701079
0.301029996,1.76826014
-0.397940009,-1.03593722
0.210853365,0.39275541
0.301029996,1.24846624
0.397940009,1.20922646
-0.977723605,-1.68419768
0.124938737,0.53302796
0.505149978,1.41377211
0.210853365,-0.35442667
-0.62838893,-1.53698926
0.210853365,0.83446799
-0.397940009,-1.40478242
-0.041392685,-0.15860372
-0.210853365,-0.32360218
0.210853365,0.54188522
0.397940009,1.61178529
-0.041392685,-0.2221935
0.505149978,2.13477965
-0.301029996,-0.45705027
0.041392685,0.10582107
-0.041392685,-0.31454903
0.210853365,0.84275717
-0.041392685,0.14246453
0.301029996,0.92843451
-0.77815125,-1.27413303
0.77815125,1.31920082
-0.041392685,0.41729087
-0.210853365,-0.01415057
0.77815125,2.42527743
0.124938737,0.84023241
0.210853365,1.0150596
0.210853365,0.78354949
0.397940009,1.33690168
0.62838893,1.37850909
-0.62838893,-1.01620588
0.301029996,1.36327481
-0.77815125,-1.39358358
0.041392685,0.40039721
0.505149978,0.77249289
-0.210853365,-0.63412213
0.124938737,0.56966254
0.124938737,0.85236889
0.210853365,1.25742489
-0.210853365,-0.04372121
-0.124938737,-0.5688326
0.041392685,0.56302328
-0.505149978,-1.20540553
0.124938737,0.10105504
-0.77815125,-1.47080357
-0.505149978,-0.70886471
0.210853365,0.71781944
0.62838893,1.66334483
0.397940009,1.10104263
-0.210853365,-0.10965298
-0.041392685,-0.03272311
-0.124938737,-0.22904938
-0.210853365,-0.56779654
0.397940009,1.10544268
0.397940009,1.30038226
0.397940009,0.39273832
0.977723605,1.64095453
0.505149978,1.54891357
-0.041392685,-0.25025904
0.62838893,0.87621091
0.301029996,0.56937118
0.62838893,1.7016618
0.124938737,-0.35212281
0.041392685,0.02191826
-0.124938737,-0.06475168
1.301029996,1.64723327
0.041392685,-0.43342078
-0.210853365,-0.84346379
-0.124938737,-0.07373253
0.124938737,-0.35916574
-0.041392685,-0.16552371
0.124938737,0.99315703
0.505149978,0.29164081
-0.124938737,-0.27562365
-0.124938737,0.07408924
0.124938737,-0.39058397
-0.210853365,-0.69529895
-0.210853365,-1.39043962
-0.62838893,-1.56954116
-0.397940009,-0.9142741
-0.301029996,0.249283
-0.124938737,-0.54944904
-0.397940009,-1.15221101
-0.041392685,0.47028111
0.124938737,1.2000843
0.301029996,0.88499
0.124938737,0.76934017
0.041392685,-0.25125368
0.210853365,1.43328556
-0.124938737,0.04282918
0.210853365,1.03862229
-0.041392685,0.21456081
-0.041392685,-0.38529079
0.977723605,1.34851968
-0.041392685,0.28386353
0.041392685,0.32294264
0.041392685,0.00358525
0.210853365,0.5507727
-0.041392685,0.53002953
-0.301029996,-0.68479477
-0.62838893,-1.14366432
0.210853365,1.78295007
-0.301029996,-0.27800029
-0.301029996,-0.33810128
0.397940009,1.0055251
0.62838893,0.80027361
-0.397940009,-0.48332924
-0.62838893,-0.22579549
-0.041392685,-0.40993192
-0.041392685,0.71669665
-0.301029996,-0.87697314
0.124938737,0.47994676
0.041392685,0.13456025
0.041392685,0.35868613
-0.041392685,-0.69525619
0.77815125,2.33420032
0.301029996,0.93250077
-0.397940009,-0.87087652
0.124938737,0.44709318
0.77815125,1.39158768
-0.041392685,0.055618
-0.124938737,0.20224823
-0.397940009,-0.10368285
0.124938737,0.17551807
-0.124938737,0.29155502
-0.124938737,-0.66926412
-0.041392685,-0.25116587
0.041392685,0.17697118
-0.301029996,-0.60028305
-0.124938737,-0.04082141
-0.77815125,-1.46571782
0.210853365,0.71813613
0.124938737,0.80690017
-0.301029996,-1.30555338
-0.210853365,-0.66546113
-0.210853365,-0.00072538
-0.62838893,-1.31399945
0.041392685,0.11496251
0.124938737,0.30301005
0.041392685,0.73758423
0.505149978,1.17600291
0.397940009,0.73295478
-0.62838893,-1.75300884
0.210853365,0.21944319
-0.977723605,-1.93838195
0.62838893,2.28461421
0.397940009,0.6835679
-0.124938737,-0.23144693
-0.124938737,-0.57402848
0.505149978,1.00277009
0.124938737,0.05895561
-0.77815125,-2.66959012
-0.977723605,-2.88861053
-0.505149978,-0.79287991
-0.124938737,-0.91382215
-0.124938737,-0.35600141
0.210853365,0.71484806
-0.041392685,-0.05926255
-0.124938737,-0.38409749
-0.77815125,-2.44922085
-0.041392685,-0.23644174
0.301029996,0.27027656
-0.124938737,-0.06655115
0.041392685,0.01317635
-0.124938737,-0.1912155
-0.62838893,-2.50196799
-0.041392685,-0.04958019
0.301029996,1.54200697
0.397940009,0.97849449
-0.041392685,-0.09971953
-0.397940009,-0.88204808
-0.77815125,-1.8641603
0.210853365,0.48896418
-0.505149978,-0.94394109
0.124938737,-0.65694794
0.210853365,0.80973973
0.505149978,1.3608424
0.62838893,1.95771183
0.124938737,0.92530098
-0.210853365,-0.83614586
-0.505149978,-2.40154811
0.505149978,0.83481957
0.505149978,2.03020131
-0.301029996,-0.71744
0.124938737,0.27030091
0.301029996,1.18966718
-0.397940009,-0.3324625
0.210853365,0.19428239
-0.124938737,-0.12069704
-0.505149978,-0.28677002
-0.505149978,-1.08598937
-0.041392685,0.42054615
-0.124938737,0.4017156
-0.124938737,-1.01749313
0.397940009,0.54430735
-0.62838893,-1.07672946
-0.397940009,-0.80734862
-0.041392685,-0.038053
0.62838893,0.70516467
0.62838893,1.0968905
-0.210853365,-0.57670077
0.041392685,0.20534848
0.041392685,-0.53916282
-0.301029996,-0.80813129
0.62838893,1.66334304
-0.505149978,-1.20520711
0.041392685,0.01237984
-0.397940009,-1.08046901
0.397940009,0.17940726
-0.210853365,-0.81376414
-0.62838893,-1.34482106
-0.124938737,-0.6897626
-0.505149978,-2.20688281
0.124938737,-0.08827357
0.124938737,0.23182369
-0.301029996,0.39820454
0.041392685,-0.26167959
-0.397940009,-0.4150991
-0.397940009,-0.92215117
-0.210853365,0.19685596
-0.041392685,-0.52682227
-0.62838893,-1.36679956
0.210853365,-0.24295585
-0.041392685,0.01963406
-0.62838893,-1.67140284
-0.041392685,0.2540901
-0.210853365,0.22154239
-0.041392685,-0.28396776
0.124938737,0.06791837
0.041392685,0.10066074
-0.397940009,-0.4490081
-0.041392685,0.24427342
-0.397940009,-1.12150247
-0.041392685,0.0251881
-0.397940009,-1.45396597
-0.210853365,-0.04028824
0.124938737,0.95332862
0.977723605,3.08449494
0.977723605,1.65784973
-0.124938737,-0.7751227
-0.397940009,-1.28324453
-0.62838893,-1.20401152
0.210853365,0.2689056
0.041392685,0.52144007
0.124938737,0.64831364
0.041392685,-0.97020224
-0.977723605,-2.38685911
0.210853365,0.1745184
0.301029996,1.15326022
0.210853365,-0.11080378
-0.505149978,-1.51586316
-0.041392685,-0.06899714
0.505149978,1.32569058
0.397940009,1.18557904
-0.301029996,-0.69128865
-0.62838893,-1.96306172
-0.210853365,-0.27711936
-0.505149978,-1.89558045
-0.62838893,-1.26260642
-0.124938737,-0.33058469
-0.041392685,-0.60329955
0.210853365,0.01362054
-0.77815125,-1.52793569
0.397940009,0.60828042
-0.505149978,-1.01482181
-0.041392685,-0.00292359
-0.62838893,-1.12455981
0.62838893,1.87134247
-0.62838893,-2.11251025
-0.041392685,0.06466083
0.041392685,0.12587071
-0.041392685,0.53440738
0.977723605,1.49599742
0.505149978,0.85976543
-0.301029996,-0.15844825
0.397940009,1.3702498
-0.041392685,0.09224498
0.124938737,-0.1353157
-0.124938737,-0.84044738
0.210853365,0.39039231
-0.505149978,-1.64740712
0.041392685,-0.60607076
-0.301029996,-0.93303615
-0.397940009,-0.518604
0.505149978,0.46179183
0.62838893,1.73193835
-0.301029996,-1.44665071
-0.210853365,-0.28799081
0.397940009,0.94421859
-0.041392685,-0.55561147
0.397940009,0.81967558
0.210853365,0.83537285
-0.210853365,-1.1356049
-0.301029996,-1.44644599
0.62838893,1.23539982
-0.301029996,-1.03447278
-0.62838893,-1.81606578
0.041392685,0.208233
-0.210853365,-0.69043647
-0.397940009,-1.05362892
0.77815125,1.48001308
0.301029996,1.23636288
-0.124938737,-0.44051265
-0.210853365,-0.30394215
0.041392685,0.21292152
-0.210853365,-0.11538595
0.301029996,0.80762136
-0.77815125,-1.97510888
0.977723605,1.66784285
0.301029996,0.61620002
0.124938737,0.29266257
0.397940009,0.23231844
0.77815125,1.18023114
0.505149978,0.75339099
0.041392685,-0.13053172
-0.041392685,0.56771058
-0.124938737,-0.317858
-0.397940009,-1.59706548
-0.397940009,-0.62000762
0.505149978,1.09957021
-0.124938737,1.08681611
0.977723605,1.71029522
0.124938737,0.32802183
-0.397940009,-1.08024215
0.505149978,1.1969506
0.397940009,0.78508828
0.041392685,0.16574855
0.210853365,0.86700955
0.301029996,1.087669
-0.397940009,-1.33545257
-0.124938737,-0.57986356
0.301029996,-0.07675403
-0.210853365,-0.80458936
-0.041392685,-0.34989943
0.301029996,1.7156811
0.397940009,1.0864157
-0.77815125,-1.72323738
0.977723605,1.59204251
-0.301029996,-0.6960079
0.397940009,1.11692906
0.210853365,0.34623841
0.041392685,0.28515348
-0.505149978,-1.39061474
-0.301029996,-0.85311448
0.301029996,0.2740943
-0.124938737,-0.03927205
-0.301029996,-0.53326252
0.124938737,0.63700746
0.210853365,0.62300781
-0.041392685,-0.71133869
0.301029996,1.28540194
0.210853365,0.46972297
1.301029996,1.90359962
0.301029996,1.34055521
0.301029996,0.65548185
-0.210853365,-0.9686966
0.301029996,0.34490317
0.210853365,0.70145066
0.977723605,2.73624168
0.210853365,1.20893506
0.124938737,0.07180424
0.124938737,0.36815079
-0.505149978,-0.79885257
-0.210853365,-1.09741161
0.397940009,1.03242257
-0.301029996,-1.61555158
0.301029996,1.10913329
-0.505149978,-1.29853182
-0.041392685,-0.23325529
-0.210853365,-0.94701363
-0.62838893,-0.80763893
0.505149978,1.55327621
-0.041392685,-0.14278791
0.505149978,0.57346588
0.397940009,0.838435
-0.041392685,-0.6922745
0.301029996,0.86076732
-0.397940009,-0.26153732
-0.210853365,-0.48438702
0.124938737,0.40298091
-0.210853365,-1.48448497
-0.505149978,-0.61645351
0.301029996,1.19725126
0.397940009,1.21068535
0.301029996,0.93951031
-0.77815125,-1.29890944
-0.397940009,-1.75091652
0.505149978,1.82800497
-0.124938737,-0.2930772
-0.301029996,-1.42896316
-0.977723605,-3.18639377
0.210853365,0.1589348
0.397940009,1.40320698
0.301029996,-0.11132874
-0.77815125,-1.52350191
-0.210853365,-0.44718048
-0.124938737,-0.9481479
-0.397940009,-1.4567868
0.124938737,0.00967927
0.041392685,-0.72638326
0.505149978,0.93906393
1.301029996,2.27185061
0.62838893,0.92566639
-0.301029996,-0.24767769
0.62838893,1.22888839
0.210853365,0.17857819
0.041392685,-0.71168104
0.301029996,0.51455099
-0.124938737,-0.85946179
0.397940009,0.52853786
-0.62838893,-1.05615291
0.124938737,0.0661948
-0.301029996,-0.31107815
0.210853365,0.56257119
-0.977723605,-1.81718982
-0.301029996,-1.16367186
0.77815125,1.91112194
0.505149978,1.35901909
0.124938737,0.32738966
-0.505149978,-1.94132565
0.124938737,0.68383894
0.397940009,0.90238137
0.505149978,1.29665167
-0.505149978,-0.98104598
-0.124938737,-0.56985313
-0.124938737,-1.39555752
-0.124938737,0.12861829
-0.041392685,0.25727944
-0.041392685,0.20509047
-0.505149978,-1.02802989
0.77815125,2.06842118
0.041392685,-0.5222442
-0.210853365,-0.55350985
-0.041392685,-0.17818768
-0.301029996,-0.84231783
0.041392685,-0.31869067
-0.397940009,-1.46107133
0.124938737,0.6833406
-0.977723605,-1.0223846
0.210853365,0.05694569
0.301029996,0.41826667
0.124938737,0.27174762
-0.397940009,-0.81210841
-0.124938737,-0.35574409
0.041392685,-0.34220357
-0.505149978,-0.93475782
0.041392685,-0.48298257
-0.041392685,-0.26199965
-0.301029996,-0.64784065
0.124938737,1.04715871
0.041392685,0.279393
0.301029996,0.5499141
0.041392685,0.76449599
0.397940009,0.3133373
-0.505149978,-1.33387395
0.041392685,0.21142711
0.397940009,1.20055287
0.210853365,0.4912406
-0.397940009,-1.12882202
0.397940009,0.80808725
-0.505149978,-0.80682089
0.301029996,0.85138821
-0.301029996,-0.39965195
0.210853365,1.41323413
-0.124938737,-0.52358682
-0.505149978,-0.44498115
0.301029996,0.44865976
-0.301029996,-1.2378737
-0.301029996,-0.18092289
-0.124938737,-0.75084371
-0.124938737,-0.5135384
-0.505149978,-1.60318094
0.301029996,0.65473442
0.124938737,0.04597483
-0.301029996,-0.7125072
0.505149978,1.04324211
-0.301029996,-0.54448804
-0.505149978,-0.05730922
0.397940009,1.24530124
0.397940009,1.28567061
0.62838893,1.09898565
-0.62838893,-2.24467121
-0.124938737,0.3864279
-0.041392685,0.21917216
-0.505149978,-0.61963217
-0.210853365,-1.77571285
-0.041392685,0.12796115
-0.041392685,-0.53478831
0.124938737,0.0450589
-0.505149978,-0.97580086
0.505149978,2.1348828
0.505149978,0.9006325
0.124938737,1.11394338
-0.124938737,-0.24296887
-0.397940009,-0.93885325
-0.301029996,0.18518086
-0.397940009,-1.42888848
0.301029996,0.68245578
0.397940009,0.73759046
0.041392685,-0.31661543
0.124938737,0.56570033
0.505149978,1.3240503
-0.62838893,-1.70068459
0.62838893,1.68289824
-0.977723605,-2.4507917
0.77815125,2.03646812
-0.041392685,0.58691334
-0.210853365,-1.15194077
-0.977723605,-2.58314208
0.041392685,-0.47594755
1.301029996,2.08694347
-0.397940009,-1.98343181
0.124938737,0.25177354
0.124938737,-0.04028321
-0.77815125,-1.73564714
-0.62838893,-1.61095174
0.124938737,0.94163861
0.977723605,2.96227886
0.977723605,2.88937689
-0.124938737,-0.44723345
0.041392685,0.75591839
-0.977723605,-2.03061351
-0.210853365,0.21193828
-0.041392685,0.07476646
-0.397940009,-1.12269846
0.041392685,0.28816671
-0.62838893,-1.68434209
0.210853365,0.3141398
-0.210853365,0.06925913
-0.301029996,-0.39106432
-0.397940009,-1.01498446
0.397940009,0.88004965
-0.041392685,-0.0236651
0.397940009,1.18353795
0.041392685,0.86591785
-0.505149978,-0.83480715
0.041392685,-0.67915062
0.124938737,0.19858004
-0.124938737,0.46559469
0.041392685,-0.46330154
-0.505149978,-1.21746194
-0.124938737,-0.55615515
0.210853365,1.09677581
0.124938737,0.07604843
0.124938737,0.57764036
-0.505149978,-0.62235296
0.77815125,1.4229044
0.505149978,1.00172869
-0.041392685,-0.38035838
-0.977723605,-0.79643299
0.505149978,0.22932207
0.210853365,-0.23319392
0.505149978,1.77399453
0.124938737,0.43782016
-0.124938737,-0.5036016
-0.041392685,-0.69076495
-0.62838893,-1.45717242
0.210853365,0.69227189
-0.041392685,0.48121869
0.124938737,-0.17168421
0.210853365,0.64626476
0.210853365,1.39867584
-0.210853365,-0.31606499
0.77815125,1.192086
0.124938737,1.06501944
0.041392685,-0.01428325
0.301029996,1.09208942
0.124938737,1.14336598
-0.124938737,0.42099686
0.77815125,2.14056244
-0.977723605,-1.2249352
-0.62838893,-0.74925903
0.301029996,0.81121975
0.124938737,-0.08777955
-0.124938737,-0.91633807
0.124938737,0.19640518
-0.62838893,-1.48696286
-0.124938737,-0.14816899
0.041392685,0.39896524
-0.210853365,-0.58061618
-0.301029996,-1.24710143
-0.210853365,-1.48304142
0.041392685,-0.41473366
-0.62838893,-1.50436074
0.124938737,0.6090618
-0.041392685,-0.25379602
0.210853365,1.76550986
-0.62838893,-0.59570645
-0.210853365,-0.97265605
0.397940009,0.77091902
0.041392685,-0.63391792
-0.124938737,-0.8912027
0.124938737,-0.127439
0.301029996,0.71160826
-0.977723605,-1.04401238
0.505149978,1.27305629
-0.041392685,-0.91366581
-0.041392685,-0.46071541
0.977723605,2.29653953
-0.210853365,-0.66232234
-0.397940009,-1.23356025
0.977723605,1.89968516
0.041392685,-0.34348126
-0.210853365,-0.80000256
0.210853365,0.55711611
0.210853365,1.34887623
-0.62838893,-1.80804516
-0.301029996,-0.36621506
0.397940009,0.90745412
-0.301029996,-0.44038658
0.301029996,0.89200443
-0.301029996,-1.00576443
-0.041392685,-0.5372993
0.397940009,1.54361232
-0.124938737,-0.44591567
-0.124938737,-0.24529229
0.041392685,-0.2944079
0.505149978,1.31107321
0.210853365,0.7033471
0.210853365,0.56960254
-0.301029996,-0.16022713
0.041392685,-0.36327057
0.041392685,1.21769935
-0.301029996,-0.33653566
0.210853365,-0.04345294
0.397940009,0.42092614
-0.124938737,-1.05422094
-0.505149978,-1.2119452
0.301029996,0.45013026
0.210853365,0.06133414
0.210853365,0.85188894
-0.505149978,-1.31696021
-0.210853365,0.02890715
0.124938737,1.03680263
0.210853365,0.27049283
-0.124938737,0.0383473
0.397940009,0.92887202
0.301029996,0.22576461
1.301029996,2.27360221
0.124938737,0.63801789
0.397940009,1.32129441
-0.62838893,-0.97658238
-0.124938737,0.04457929
0.041392685,0.14741882
-0.210853365,-0.63765921
-0.210853365,-0.3502489
-0.210853365,-0.55772657
-0.210853365,-0.37899455
-0.210853365,-0.06284927
-0.505149978,-1.30274257
0.397940009,0.93502433
-0.124938737,0.15096398
-0.124938737,-1.25695476
0.210853365,0.55703724
0.397940009,0.56645951
-0.124938737,-0.01732306
0.041392685,0.60577608
-0.041392685,0.39205463
-0.124938737,-0.36460472
-0.397940009,-1.42605874
-0.041392685,0.08874982
0.210853365,-0.12163087
0.505149978,1.47009682
0.62838893,1.38207302
0.505149978,1.04567156
0.124938737,-0.17039553
-0.041392685,-0.20333898
-0.124938737,0.45158563
-0.301029996,-1.2840954
-0.124938737,-0.75019618
-0.505149978,-0.99630474
-0.041392685,0.34712266
-0.301029996,-1.69244077
-0.62838893,-1.88421907
-0.041392685,0.6025315
-0.041392685,0.48695179
-0.77815125,-1.60119763
-0.301029996,-0.08844143
0.041392685,-0.2016818
0.301029996,0.75640923
-0.301029996,-1.57682779
0.62838893,1.20717224
-0.210853365,-0.26859836
0.124938737,0.67106201
0.124938737,0.22144183
-0.210853365,-0.64975335
-0.505149978,-1.37750217
-0.124938737,-0.99225028
-0.301029996,-0.70540394
0.210853365,0.5163398
-0.041392685,-0.86185511
0.041392685,-0.13898239
-0.505149978,-2.17662801
0.124938737,0.03397584
-0.301029996,-0.72143535
-0.210853365,-0.09304385
-0.301029996,-1.5216592
0.041392685,0.81694926
0.124938737,-0.54179081
0.505149978,0.69848376
-0.124938737,-0.68748896
-0.041392685,0.44957694
-0.041392685,0.03672058
0.397940009,1.03147834
0.397940009,1.37049892
-0.210853365,-0.49417643
-0.124938737,-0.03665565
0.124938737,0.73994752
-0.977723605,-1.70074889
0.977723605,2.28408958
0.041392685,-0.2146394
-0.977723605,-3.40399501
-0.124938737,-0.1458388
-0.041392685,-0.30628004
0.301029996,-0.05513018
0.397940009,1.92867723
0.977723605,2.62563421
0.124938737,0.26956457
0.210853365,0.0945085
-0.124938737,-1.25761423
-0.210853365,-0.46508448
-0.397940009,-0.98516519
-0.210853365,-0.54874268
-0.301029996,-0.59719033
-0.62838893,-1.65253804
-0.124938737,-0.54687951
0.124938737,-0.20202213
-0.210853365,-0.61063797
0.041392685,0.08156422
-0.210853365,0.03244019
0.124938737,0.15615909
-0.041392685,0.07208971
-0.397940009,-1.02808548
-0.210853365,0.18677671
0.397940009,1.86016084
-0.397940009,-0.20703704
0.124938737,0.40892166
0.397940009,0.77287345
0.041392685,-0.00117726
0.397940009,0.83558287
0.210853365,-0.02045738
0.301029996,0.23946822
-0.62838893,-1.77997904
0.210853365,-0.35945275
0.210853365,0.6435049
0.041392685,-0.4100587
-0.397940009,-0.20871763
-0.041392685,0.23909557
0.124938737,0.72334604
-0.210853365,-1.20540992
0.124938737,0.22679549
-0.210853365,-1.03773802
0.210853365,0.59822876
-0.397940009,0.11677222
0.301029996,1.11415123
0.210853365,0.97513454
-0.041392685,0.60235501
-0.505149978,-1.46144
-0.397940009,-1.23188239
-0.505149978,-0.84925168
-0.041392685,-0.49825492
-0.041392685,0.35545111
-0.210853365,-1.03500456
-0.210853365,-0.83716511
-0.124938737,0.39206296
-0.301029996,-0.66453754
0.124938737,-0.22718954
-0.210853365,-0.23124503
-0.124938737,0.34700109
-0.124938737,-0.2936809
0.301029996,1.01285989
0.041392685,0.47132277
-0.041392685,0.31870001
0.301029996,0.74551235
-0.041392685,0.48168886
-0.301029996,-0.42053759
0.62838893,0.43990069
-0.124938737,-0.03737127
0.124938737,1.15359403
0.977723605,1.27378637
-0.041392685,-0.05271266
0.505149978,1.89791092
0.210853365,-0.34417166
-0.301029996,-1.01022808
-0.124938737,-0.23560039
0.301029996,0.92275464
-0.210853365,-0.67759744
0.397940009,1.50380105
0.210853365,-0.230206
-0.124938737,-0.26969834
0.397940009,1.13989412
-0.301029996,-1.60432049
0.124938737,0.20384938
0.041392685,0.49921519
-0.210853365,-1.12284414
0.210853365,0.27672647
0.210853365,0.68308151
-0.210853365,-0.92442138
-0.301029996,-1.66091642
-0.397940009,-1.54074879
-0.210853365,-0.5275557
0.397940009,0.35491348
0.301029996,0.9083696
-0.124938737,-0.39845613
-0.397940009,-0.78287701
-0.124938737,-0.49410453
-0.77815125,-1.95032794
0.505149978,1.5576004
0.041392685,0.66213138
-0.041392685,-0.58277724
-0.041392685,-0.07012328
0.041392685,-0.17855324
-0.041392685,-0.67691435
-0.301029996,-0.73165305
0.210853365,0.52184022
-0.124938737,-0.37735133
0.124938737,0.40541441
0.77815125,2.62164574
0.505149978,1.23504874
-0.62838893,-1.94357128
-0.210853365,-0.27515428
0.124938737,0.87969624
0.041392685,-0.00796312
-0.210853365,-0.55611886
-0.124938737,0.48124191
0.977723605,2.47985856
-1.301029996,-2.21563256
0.301029996,0.8257522
-1.301029996,-2.8907117
0.301029996,1.12942211
-0.505149978,-0.866992
-0.041392685,-0.44407322
0.62838893,1.34593984
-0.397940009,-1.28759629
0.041392685,1.11949803
0.124938737,0.01691116
0.301029996,0.83607561
0.62838893,0.99585563
0.62838893,1.87574479
0.124938737,-0.11789105
0.505149978,0.91925438
-0.62838893,-1.28513928
-0.77815125,-2.61123772
0.124938737,-0.01523926
-0.301029996,-0.66134565
0.210853365,0.48491017
-0.124938737,-0.05869161
0.210853365,0.6805466
0.124938737,0.88646
0.041392685,-0.00468669
-0.301029996,-0.3503792
-0.124938737,0.42818028
-0.041392685,0.07532502
0.124938737,1.23174355
0.124938737,1.18141302
0.301029996,0.57299686
0.041392685,0.14361023
0.301029996,0.09526185
0.77815125,0.89027754
0.041392685,0.25436534
0.124938737,0.16637634
-0.124938737,-0.64898209
0.505149978,1.46475078
0.124938737,0.28769532
-0.210853365,-0.7572129
-0.210853365,0.20357171
-0.977723605,-2.14163636
-0.041392685,0.14410289
-0.124938737,-0.1648715
-0.041392685,-0.06704446
0.397940009,1.36938061
-0.041392685,-0.68865659
-0.124938737,0.22767272
-0.210853365,-0.72995959
-0.124938737,-0.57467003
-0.77815125,-1.85473109
0.977723605,2.13742174
0.041392685,-0.04780343
0.77815125,1.49660879
0.62838893,1.95301579
0.397940009,1.42380217
-0.977723605,-1.68222407
0.62838893,1.04663943
0.124938737,0.42764685
-0.301029996,-0.78249162
-0.505149978,-1.59022093
0.397940009,1.22587708
-0.041392685,0.38662847
0.210853365,0.6942508
-0.124938737,-0.34146421
-0.397940009,-2.04506589
-0.041392685,-0.61937204
0.124938737,0.22172569
0.505149978,1.22977814
-0.397940009,-1.02932765
-0.397940009,-1.37405139
-0.124938737,-0.77197235
0.397940009,1.32287414
0.210853365,0.41827521
-0.397940009,-0.35486397
0.041392685,0.13978232
-0.301029996,-1.33804914
0.210853365,0.49190921
-0.124938737,-0.42019815
0.041392685,0.559052
-0.124938737,0.15047785
-0.124938737,-0.362454
-0.124938737,-0.6864439
0.041392685,0.22331061
0.210853365,0.28325998
0.041392685,-0.26045195
1.301029996,1.39874061
-0.124938737,0.17391801
-0.62838893,-1.45531914
-0.210853365,-0.82931857
-0.397940009,-0.84411825
0.041392685,-1.11212184
-0.397940009,-0.79314843
-0.124938737,-0.72341805
-0.505149978,-1.51557156
0.124938737,-0.03409901
0.210853365,0.99842379
0.041392685,1.24441569
0.041392685,0.50240042
-0.301029996,-1.03956062
-0.505149978,-0.66497632
0.041392685,0.3003522
0.62838893,1.59055443
-0.301029996,-0.09489193
0.397940009,1.27147961
-0.210853365,-0.17739729
-0.041392685,-0.52916237
0.041392685,-0.04456823
-0.124938737,-0.57542344
0.041392685,-0.04395606
-0.397940009,-0.90995157
-0.505149978,-2.3507959
0.397940009,1.18418986
-0.62838893,-1.30028986
0.301029996,0.92917245
-0.397940009,-0.76245223
0.041392685,-0.16360414
0.301029996,0.62285773
-0.041392685,-0.29202957
-0.210853365,-0.47312789
-0.397940009,-0.98449052
-0.397940009,-0.94960856
0.77815125,2.71536757
-1.301029996,-2.07716859
0.397940009,0.86849025
-0.041392685,0.15722725
0.210853365,0.49216208
-0.041392685,0.01545662
-0.301029996,-0.55556363
-0.210853365,-0.51669688
-0.301029996,-0.82515657
-0.210853365,-0.5388129
-0.124938737,-0.04563876
-0.301029996,0.39704165
-0.124938737,-0.61014881
0.041392685,-0.38263926
-0.505149978,-0.77240454
0.210853365,-0.31067653
0.041392685,0.25258398
0.77815125,0.99004255
-0.124938737,-0.16396124
0.210853365,0.21747611
-0.301029996,-0.74420086
-0.124938737,-0.47463385
0.301029996,0.26831061
-0.041392685,-0.77833902
-0.77815125,-0.70745091
-0.041392685,0.29469464
-0.301029996,-1.22467056
-0.301029996,-0.93633167
0.124938737,0.93707884
0.124938737,0.28928012
0.124938737,0.10891288
0.124938737,0.5777595
-0.210853365,-0.51473282
0.041392685,0.38216687
-0.210853365,-0.63293737
-0.301029996,-0.61317307
0.301029996,1.13229438
-0.62838893,-1.4655508
-0.397940009,-1.14268565
-0.041392685,-0.07678861
0.041392685,0.56104338
-0.77815125,-1.22473346
0.505149978,1.87239909
0.124938737,1.12148591
-0.124938737,-0.14960265
-0.505149978,-0.78655089
0.124938737,-0.03653789
-0.124938737,-0.01334218
-0.397940009,-1.06556549
-0.041392685,-0.28451431
0.041392685,-0.0336138
0.397940009,1.51430418
-0.041392685,-0.46127391
0.62838893,0.98038956
-0.505149978,-1.70326953
0.124938737,-0.28395504
0.977723605,1.54745926
-0.041392685,0.02464235
0.210853365,-0.02148282
0.210853365,0.51831794
-0.041392685,0.21182706
-0.397940009,-0.75846475
-0.210853365,-0.69140809
-0.397940009,-0.64986999
0.124938737,-0.27534443
-0.397940009,-0.84607676
0.210853365,0.70155125
-0.397940009,-1.66313943
-0.210853365,-1.13465732
0.62838893,1.78075254
-0.397940009,-0.76635844
-0.210853365,-0.53108284
-0.62838893,-1.81677416
-0.301029996,-1.13777784
0.301029996,0.30466429
0.210853365,0.42750363
-0.041392685,0.42453369
-0.397940009,0.07842548
-0.041392685,-0.15078456
0.124938737,0.19547348
0.301029996,1.92944027
-0.397940009,-0.91458396
0.397940009,0.46509537
0.505149978,0.90083897
0.041392685,-0.05082511
